Name,Package URL,Github,ecosystem,goodFirstIssue
vary,https://www.npmjs.com/package/vary,https://github.com/jshttp/vary,npm,false
d3-scale,https://www.npmjs.com/package/d3-scale,https://github.com/d3/d3-scale,npm,false
@babel/plugin-syntax-dynamic-import,https://www.npmjs.com/package/%40babel%2Fplugin-syntax-dynamic-import,https://github.com/babel/babel,npm,true
char-regex,https://www.npmjs.com/package/char-regex,https://github.com/Richienb/char-regex,npm,true
class-validator,https://www.npmjs.com/package/class-validator,https://github.com/typestack/class-validator,npm,false
@babel/plugin-syntax-jsx,https://www.npmjs.com/package/%40babel%2Fplugin-syntax-jsx,https://github.com/babel/babel,npm,true
unist-util-visit,https://www.npmjs.com/package/unist-util-visit,https://github.com/syntax-tree/unist-util-visit,npm,true
is-plain-obj,https://www.npmjs.com/package/is-plain-obj,https://github.com/sindresorhus/is-plain-obj,npm,false
json-bigint,https://www.npmjs.com/package/json-bigint,https://github.com/sidorares/json-bigint,npm,false
d3-array,https://www.npmjs.com/package/d3-array,https://github.com/d3/d3-array,npm,false
mdn-data,https://www.npmjs.com/package/mdn-data,https://github.com/mdn/data,npm,true
delay,https://www.npmjs.com/package/delay,https://github.com/sindresorhus/delay,npm,false
component-emitter,https://www.npmjs.com/package/component-emitter,https://github.com/component/emitter,npm,false
spdy,https://www.npmjs.com/package/spdy,https://github.com/indutny/node-spdy,npm,false
class-transformer,https://www.npmjs.com/package/class-transformer,https://github.com/typestack/class-transformer,npm,false
react-intl,https://www.npmjs.com/package/react-intl,https://github.com/formatjs/formatjs,npm,false
@babel/helper-module-imports,https://www.npmjs.com/package/%40babel%2Fhelper-module-imports,https://github.com/babel/babel,npm,true
p-queue,https://www.npmjs.com/package/p-queue,https://github.com/sindresorhus/p-queue,npm,false
gulp-babel,https://www.npmjs.com/package/gulp-babel,https://github.com/babel/gulp-babel,npm,false
jwa,https://www.npmjs.com/package/jwa,https://github.com/brianloveswords/node-jwa,npm,false
delegates,https://www.npmjs.com/package/delegates,https://github.com/visionmedia/node-delegates,npm,false
basic-auth,https://www.npmjs.com/package/basic-auth,https://github.com/jshttp/basic-auth,npm,false
eslint-config-react-app,https://www.npmjs.com/package/eslint-config-react-app,https://github.com/facebook/create-react-app,npm,true
nunjucks,https://www.npmjs.com/package/nunjucks,https://github.com/mozilla/nunjucks,npm,false
bower,https://www.npmjs.com/package/bower,https://github.com/bower/bower,npm,false
echarts,https://www.npmjs.com/package/echarts,https://github.com/apache/echarts,npm,false
nconf,https://www.npmjs.com/package/nconf,https://github.com/flatiron/nconf,npm,false
@octokit/rest,https://www.npmjs.com/package/%40octokit%2Frest,https://github.com/octokit/rest.js,npm,true
react-datepicker,https://www.npmjs.com/package/react-datepicker,https://github.com/Hacker0x01/react-datepicker,npm,false
slugify,https://www.npmjs.com/package/slugify,https://github.com/simov/slugify,npm,false
@types/glob,https://www.npmjs.com/package/%40types%2Fglob,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
asynckit,https://www.npmjs.com/package/asynckit,https://github.com/alexindigo/asynckit,npm,false
fecha,https://www.npmjs.com/package/fecha,https://github.com/taylorhakes/fecha,npm,false
get-package-type,https://www.npmjs.com/package/get-package-type,https://github.com/cfware/get-package-type,npm,true
systeminformation,https://www.npmjs.com/package/systeminformation,https://github.com/sebhildebrandt/systeminformation,npm,false
@babel/cli,https://www.npmjs.com/package/%40babel%2Fcli,https://github.com/babel/babel,npm,true
netmask,https://www.npmjs.com/package/netmask,https://github.com/rs/node-netmask,npm,false
hasha,https://www.npmjs.com/package/hasha,https://github.com/sindresorhus/hasha,npm,false
queue,https://www.npmjs.com/package/queue,https://github.com/jessetane/queue,npm,false
@types/chai,https://www.npmjs.com/package/%40types%2Fchai,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
side-channel,https://www.npmjs.com/package/side-channel,https://github.com/ljharb/side-channel,npm,true
raw-loader,https://www.npmjs.com/package/raw-loader,https://github.com/webpack-contrib/raw-loader,npm,false
clean-webpack-plugin,https://www.npmjs.com/package/clean-webpack-plugin,https://github.com/johnagan/clean-webpack-plugin,npm,false
pend,https://www.npmjs.com/package/pend,https://github.com/andrewrk/node-pend,npm,false
@types/debug,https://www.npmjs.com/package/%40types%2Fdebug,https://github.com/DefinitelyTyped/DefinitelyTyped,npm,false
@angular/material,https://www.npmjs.com/package/%40angular%2Fmaterial,https://github.com/angular/components,npm,false
loglevel,https://www.npmjs.com/package/loglevel,https://github.com/pimterry/loglevel,npm,false
vue-loader,https://www.npmjs.com/package/vue-loader,https://github.com/vuejs/vue-loader,npm,false
is-buffer,https://www.npmjs.com/package/is-buffer,https://github.com/feross/is-buffer,npm,false
bplist-parser,https://www.npmjs.com/package/bplist-parser,https://github.com/nearinfinity/node-bplist-parser,npm,false
object-path,https://www.npmjs.com/package/object-path,https://github.com/mariocasciaro/object-path,npm,false
async-validator,https://www.npmjs.com/package/async-validator,https://github.com/yiminghe/async-validator,npm,false
cookie-session,https://www.npmjs.com/package/cookie-session,https://github.com/expressjs/cookie-session,npm,false
gm,https://www.npmjs.com/package/gm,https://github.com/aheckmann/gm,npm,false
jest-haste-map,https://www.npmjs.com/package/jest-haste-map,https://github.com/jestjs/jest,npm,true
cac,https://www.npmjs.com/package/cac,https://github.com/egoist/cac,npm,false
path-type,https://www.npmjs.com/package/path-type,https://github.com/sindresorhus/path-type,npm,false
config-chain,https://www.npmjs.com/package/config-chain,https://github.com/dominictarr/config-chain,npm,false
react-hook-form,https://www.npmjs.com/package/react-hook-form,https://github.com/react-hook-form/react-hook-form,npm,false
browserify-zlib,https://www.npmjs.com/package/browserify-zlib,https://github.com/devongovett/browserify-zlib,npm,false
object-is,https://www.npmjs.com/package/object-is,https://github.com/es-shims/object-is,npm,false
global,https://www.npmjs.com/package/global,https://github.com/Raynos/global,npm,false
find-cache-dir,https://www.npmjs.com/package/find-cache-dir,https://github.com/sindresorhus/find-cache-dir,npm,false
papaparse,https://www.npmjs.com/package/papaparse,https://github.com/mholt/PapaParse,npm,true
html2canvas,https://www.npmjs.com/package/html2canvas,https://github.com/niklasvh/html2canvas,npm,false
firebase-admin,https://www.npmjs.com/package/firebase-admin,https://github.com/firebase/firebase-admin-node,npm,false
deep-eql,https://www.npmjs.com/package/deep-eql,https://github.com/chaijs/deep-eql,npm,false
@emotion/styled,https://www.npmjs.com/package/%40emotion%2Fstyled,https://github.com/emotion-js/emotion/tree/main,npm,true
semantic-release,https://www.npmjs.com/package/semantic-release,https://github.com/semantic-release/semantic-release,npm,true
postcss-flexbugs-fixes,https://www.npmjs.com/package/postcss-flexbugs-fixes,https://github.com/luisrudge/postcss-flexbugs-fixes,npm,false
stream-buffers,https://www.npmjs.com/package/stream-buffers,https://github.com/samcday/node-stream-buffer,npm,false
@typescript-eslint/scope-manager,https://www.npmjs.com/package/%40typescript-eslint%2Fscope-manager,https://github.com/typescript-eslint/typescript-eslint,npm,true
@svgr/webpack,https://www.npmjs.com/package/%40svgr%2Fwebpack,https://github.com/gregberge/svgr/tree/main,npm,true
fast-csv,https://www.npmjs.com/package/fast-csv,https://github.com/C2FO/fast-csv,npm,false
global-modules,https://www.npmjs.com/package/global-modules,https://github.com/jonschlinkert/global-modules,npm,false
get-stdin,https://www.npmjs.com/package/get-stdin,https://github.com/sindresorhus/get-stdin,npm,false
util-deprecate,https://www.npmjs.com/package/util-deprecate,https://github.com/TooTallNate/util-deprecate,npm,false
regexp.prototype.flags,https://www.npmjs.com/package/regexp.prototype.flags,https://github.com/es-shims/RegExp.prototype.flags,npm,false
babel-cli,https://www.npmjs.com/package/babel-cli,https://github.com/babel/babel,npm,true
babel-preset-react,https://www.npmjs.com/package/babel-preset-react,https://github.com/babel/babel,npm,true
lie,https://www.npmjs.com/package/lie,https://github.com/calvinmetcalf/lie,npm,false
resolve.exports,https://www.npmjs.com/package/resolve.exports,https://github.com/lukeed/resolve.exports,npm,true
boto3,https://pypi.org/project/boto3/,https://github.com/boto/boto3,pypi,false
urllib3,https://pypi.org/project/urllib3/,https://github.com/urllib3/urllib3,pypi,false
botocore,https://pypi.org/project/botocore/,https://github.com/boto/botocore,pypi,false
setuptools,https://pypi.org/project/setuptools/,https://github.com/pypa/setuptools,pypi,true
requests,https://pypi.org/project/requests/,https://github.com/psf/requests,pypi,false
typing-extensions,https://pypi.org/project/typing-extensions/,https://github.com/python/typing_extensions,pypi,true
certifi,https://pypi.org/project/certifi/,https://github.com/certifi/python-certifi,pypi,false
charset-normalizer,https://pypi.org/project/charset-normalizer/,https://github.com/Ousret/charset_normalizer,pypi,true
s3transfer,https://pypi.org/project/s3transfer/,https://github.com/boto/s3transfer,pypi,false
wheel,https://pypi.org/project/wheel/,https://github.com/pypa/wheel/issues,pypi,false
cryptography,https://pypi.org/project/cryptography/,https://github.com/pyca/cryptography,pypi,true
python-dateutil,https://pypi.org/project/python-dateutil/,https://github.com/dateutil/dateutil,pypi,true
idna,https://pypi.org/project/idna/,https://github.com/kjd/idna,pypi,false
PyYAML,https://pypi.org/project/PyYAML/,https://github.com/yaml/pyyaml,pypi,false
google-api-core,https://pypi.org/project/google-api-core/,https://github.com/googleapis/python-api-core,pypi,false
six,https://pypi.org/project/six/,https://github.com/benjaminp/six,pypi,false
numpy,https://pypi.org/project/numpy/,https://github.com/numpy/numpy,pypi,false
importlib-metadata,https://pypi.org/project/importlib-metadata/,https://github.com/python/importlib_metadata,pypi,true
pip,https://pypi.org/project/pip/,https://github.com/pypa/pip,pypi,true
packaging,https://pypi.org/project/packaging/,https://github.com/pypa/packaging,pypi,true
zipp,https://pypi.org/project/zipp/,https://github.com/jaraco/zipp,pypi,true
awscli,https://pypi.org/project/awscli/,https://github.com/aws/aws-cli,pypi,false
aiobotocore,https://pypi.org/project/aiobotocore/,https://github.com/aio-libs/aiobotocore,pypi,false
click,https://pypi.org/project/click/,https://github.com/pallets/click/,pypi,true
pyasn1,https://pypi.org/project/pyasn1/,https://github.com/pyasn1/pyasn1,pypi,true
fsspec,https://pypi.org/project/fsspec/,https://github.com/fsspec/filesystem_spec,pypi,true
PyJWT,https://pypi.org/project/PyJWT/,https://github.com/jpadilla/pyjwt,pypi,true
jmespath,https://pypi.org/project/jmespath/,https://github.com/jmespath/jmespath.py,pypi,false
MarkupSafe,https://pypi.org/project/MarkupSafe/,https://github.com/pallets/markupsafe/,pypi,false
attrs,https://pypi.org/project/attrs/,https://github.com/python-attrs/attrs,pypi,false
cffi,https://pypi.org/project/cffi/,https://github.com/python-cffi/cffi,pypi,true
psutil,https://pypi.org/project/psutil/,https://github.com/giampaolo/psutil,pypi,false
lxml,https://pypi.org/project/lxml/,https://github.com/lxml/lxml,pypi,false
pydantic,https://pypi.org/project/pydantic/,https://github.com/pydantic/pydantic,pypi,true
colorama,https://pypi.org/project/colorama/,https://github.com/tartley/colorama,pypi,true
platformdirs,https://pypi.org/project/platformdirs/,https://github.com/platformdirs/platformdirs,pypi,true
googleapis-common-protos,https://pypi.org/project/googleapis-common-protos/,https://github.com/googleapis/python-api-common-protos,pypi,false
pycparser,https://pypi.org/project/pycparser/,https://github.com/eliben/pycparser,pypi,false
google-auth,https://pypi.org/project/google-auth/,https://github.com/googleapis/google-auth-library-python,pypi,false
pyOpenSSL,https://pypi.org/project/pyOpenSSL/,https://github.com/pyca/pyopenssl,pypi,false
virtualenv,https://pypi.org/project/virtualenv/,https://github.com/pypa/virtualenv,pypi,false
cachetools,https://pypi.org/project/cachetools/,https://github.com/tkem/cachetools/,pypi,false
Werkzeug,https://pypi.org/project/Werkzeug/,https://github.com/pallets/werkzeug/,pypi,true
Jinja2,https://pypi.org/project/Jinja2/,https://github.com/pallets/jinja/,pypi,true
jsonschema,https://pypi.org/project/jsonschema/,https://github.com/python-jsonschema/jsonschema,pypi,false
filelock,https://pypi.org/project/filelock/,https://github.com/tox-dev/py-filelock,pypi,false
Flask,https://pypi.org/project/Flask/,https://github.com/pallets/flask/,pypi,true
pyparsing,https://pypi.org/project/pyparsing/,https://github.com/pyparsing/pyparsing/,pypi,false
exceptiongroup,https://pypi.org/project/exceptiongroup/,https://github.com/agronholm/exceptiongroup,pypi,true
async-timeout,https://pypi.org/project/async-timeout/,https://github.com/aio-libs/async-timeout,pypi,false
tzlocal,https://pypi.org/project/tzlocal/,https://github.com/regebro/tzlocal,pypi,false
oauthlib,https://pypi.org/project/oauthlib/,https://github.com/oauthlib/oauthlib,pypi,false
pluggy,https://pypi.org/project/pluggy/,https://github.com/pytest-dev/pluggy,pypi,false
tomli,https://pypi.org/project/tomli/,https://github.com/hukkin/tomli,pypi,true
aiohttp,https://pypi.org/project/aiohttp/,https://github.com/aio-libs/aiohttp,pypi,true
grpcio,https://pypi.org/project/grpcio/,https://github.com/grpc/grpc,pypi,true
requests-oauthlib,https://pypi.org/project/requests-oauthlib/,https://github.com/requests/requests-oauthlib,pypi,false
pyarrow,https://pypi.org/project/pyarrow/,https://github.com/apache/arrow,pypi,false
pytest,https://pypi.org/project/pytest/,https://github.com/pytest-dev/pytest,pypi,true
wrapt,https://pypi.org/project/wrapt/,https://github.com/GrahamDumpleton/wrapt,pypi,false
soupsieve,https://pypi.org/project/soupsieve/,https://github.com/facelessuser/soupsieve,pypi,false
